Theta,Phi,Psi,Px,Py,Pz,ActuatorLengths_1,ActuatorLengths_2,ActuatorLengths_3,ActuatorLengths_4,ActuatorLengths_5,ActuatorLengths_6
-45,-15,15,-2.5,1.5,-2.5,5.431590738,5.392260756,5.111095361,3.51151365,3.996224364,5.619344516
-45,-15,15,-2.5,1.5,1.5,5.632741092,3.649259963,2.036216919,1.052450056,4.764906179,6.778235043
-45,-15,15,-2.5,1.5,5.5,8.080546413,5.551154418,3.917403263,4.878082501,7.975356409,9.135589886
-45,-15,15,-2.5,1.5,9.5,11.41407781,9.034492769,7.636020489,8.761537763,11.62007972,13.18285603
-45,-15,15,-0.5,-2.5,-2.5,3.660150192,6.125439512,7.067622644,4.901395583,1.367886789,1.660045421
-45,-15,15,-0.5,-2.5,1.5,3.978047336,4.849045913,5.348093542,3.742698298,2.995194692,3.909262677
-45,-15,15,-0.5,-2.5,5.5,7.07450972,6.446968243,6.285155835,6.137335858,6.99270902,7.775989958
-45,-15,15,-0.5,-2.5,9.5,10.7409945,9.4021603,9.110974793,9.582433361,10.85962449,11.86383948
-45,-15,15,-0.5,-0.5,-2.5,3.307784637,5.001699534,5.82555608,3.84462672,1.993703808,2.830695142
-45,-15,15,-0.5,-0.5,1.5,3.535239291,2.945803171,3.337105871,2.269595818,3.295034577,4.769497907
-45,-15,15,-0.5,-0.5,5.5,6.58430041,5.144788207,4.734865774,5.108534341,7.134876095,8.050028568
-45,-15,15,-0.5,-0.5,9.5,10.78072012,8.669153092,7.848996457,8.612583638,10.96232148,12.22297651
-45,-15,15,-0.5,1.5,-2.5,3.926958381,4.249751423,4.933643373,3.679601999,3.868222643,4.533464656
-45,-15,15,-0.5,1.5,1.5,4.190708639,1.703513185,1.581998517,1.930165468,4.739857523,5.925435201
-45,-15,15,-0.5,1.5,5.5,7.434844728,4.560199205,3.632265924,4.996736051,7.550090537,8.934636003
-45,-15,15,-0.5,1.5,9.5,10.90076133,8.436503968,7.357227902,9.037567562,11.48308065,12.37172337
-45,-15,15,1.5,-2.5,-2.5,2.58725718,6.028356211,7.493138628,6.1007292,2.907268718,0.616235913
-45,-15,15,1.5,-2.5,1.5,2.96935819,4.581686332,5.957537056,5.015901043,3.881462433,3.649933682
-45,-15,15,1.5,-2.5,5.5,6.592845785,6.344752032,6.746604249,6.709143684,7.350617822,7.618221005
-45,-15,15,1.5,-2.5,9.5,10.39093724,9.387807026,9.396802943,9.918737861,11.12221911,11.41688142
-45,-15,15,1.5,-0.5,-2.5,1.850457496,4.558172633,6.219767688,5.006302268,3.204210061,2.356913939
-45,-15,15,1.5,-0.5,1.5,2.347098716,2.587773475,4.273527941,3.909020446,4.273563994,4.233978292
-45,-15,15,1.5,-0.5,5.5,6.279152368,4.738834485,5.331624511,5.994307268,7.457402383,7.91451722
-45,-15,15,1.5,-0.5,9.5,10.09987743,8.222813688,8.53263219,9.876863499,11.72305278,11.79851977
-45,-15,15,1.5,1.5,-2.5,2.91742711,3.914127721,5.495972229,4.922922844,4.40879955,4.338043429
-45,-15,15,1.5,1.5,1.5,3.209695452,0.664334868,3.088663811,3.829930912,5.311290071,5.782201072
-45,-15,15,1.5,1.5,5.5,6.516056789,4.197686774,4.455709887,6.055807605,8.202233008,8.722876142
-45,-15,15,1.5,1.5,9.5,10.67027315,8.026536155,7.783483462,9.620693161,12.07818019,12.35964181
-45,-15,45,-2.5,-2.5,-2.5,5.686439982,7.593307017,8.166585421,5.714995114,1.396391249,3.232983416
-45,-15,45,-2.5,-2.5,1.5,5.986590827,6.456107016,6.713352647,4.51961668,3.010866725,5.00206865
-45,-15,45,-2.5,-2.5,5.5,8.256604046,7.581890443,7.21854051,6.542817186,6.913179942,8.342474126
-45,-15,45,-2.5,-2.5,9.5,11.46999826,10.38784116,9.722840945,9.788196429,10.76551323,12.05013534
-45,-15,45,-2.5,-0.5,-2.5,6.275510594,7.025922218,6.721064328,4.230448277,1.582310562,4.378943836
-45,-15,45,-2.5,-0.5,1.5,6.043899137,5.443523379,4.748763043,2.692697961,3.097490418,5.643593053
-45,-15,45,-2.5,-0.5,5.5,8.456896822,6.912591477,5.775833189,5.402606622,7.061853257,8.926804092
-45,-15,45,-2.5,-0.5,9.5,11.41917456,9.746228766,8.63241718,8.79103671,10.70675129,12.40189698
-45,-15,45,-2.5,1.5,-2.5,6.82155817,6.262399069,5.55739751,3.30243184,3.240008695,6.045332688
-45,-15,45,-2.5,1.5,1.5,6.782116206,5.039141923,3.140217692,1.007780937,4.373093055,7.164314681
-45,-15,45,-2.5,1.5,5.5,8.825772242,6.425925221,4.492999762,4.818315748,7.666804617,9.858208091
-45,-15,45,-2.5,1.5,9.5,12.29951082,9.450410909,7.969049963,8.423789926,11.1179137,13.39073618
-45,-15,45,-0.5,-2.5,-2.5,3.840928811,6.448180217,7.968554949,6.027860836,2.346343522,1.607227265
-45,-15,45,-0.5,-2.5,1.5,4.189267463,5.085369955,6.152686848,5.080921677,3.552296308,3.976294373
-45,-15,45,-0.5,-2.5,5.5,7.112778687,6.524865024,6.929343584,7.065001211,6.940807411,7.843826269
-45,-15,45,-0.5,-2.5,9.5,10.97077739,9.448655677,9.609385857,10.18839825,10.97499461,11.7672887
-45,-15,45,-0.5,-0.5,-2.5,4.185384022,5.250296187,6.375984143,4.908728597,2.536818035,3.392565173
-45,-15,45,-0.5,-0.5,1.5,4.32916718,3.684863713,4.184592189,3.705175477,3.700624752,5.002512735
-45,-15,45,-0.5,-0.5,5.5,7.28013106,5.301965085,5.272451163,5.936492343,7.540444944,8.476333874
-45,-15,45,-0.5,-0.5,9.5,11.00706701,8.817731374,8.481214976,9.563989368,11.07219876,12.5240417
-45,-15,45,-0.5,1.5,-2.5,5.135095685,4.844458784,5.168529961,3.993972955,3.915798036,5.334314935
-45,-15,45,-0.5,1.5,1.5,5.455912357,2.98444578,2.356558787,2.648788656,4.66842742,6.451243289
-45,-15,45,-0.5,1.5,5.5,8.04075749,4.95223448,3.938676787,5.311744893,7.835035622,9.604975229
-45,-15,45,-0.5,1.5,9.5,11.55816135,8.567390407,7.585208665,9.309994076,12.02708688,12.85322645
-45,-15,45,1.5,-2.5,-2.5,2.279325541,5.641136309,8.159976437,7.192775221,4.257102377,1.580530849
-45,-15,45,1.5,-2.5,1.5,2.747927486,4.229506245,6.710071352,6.346492888,4.945482855,3.961556541
-45,-15,45,1.5,-2.5,5.5,6.564732205,5.974888423,7.216705028,7.842121735,7.837172946,7.887655133
-45,-15,45,1.5,-2.5,9.5,10.44565057,8.920884378,9.51454244,10.79110927,11.74132367,11.80092111
-45,-15,45,1.5,-0.5,-2.5,2.663770779,4.431422728,6.698089394,6.071617588,4.229393212,3.458477312
-45,-15,45,1.5,-0.5,1.5,3.071089945,2.372574043,4.754456497,5.250760568,4.949523795,5.005074916
-45,-15,45,1.5,-0.5,5.5,6.929115703,4.62518754,5.785351832,6.946138957,7.90825063,8.253946081
-45,-15,45,1.5,-0.5,9.5,10.58042658,8.777385185,8.584857704,10.21096552,11.52735739,12.53904925
-45,-15,45,1.5,1.5,-2.5,4.241916009,3.992388241,5.599615682,5.553551631,5.272571915,5.306189299
-45,-15,45,1.5,1.5,1.5,4.375719164,0.96434232,3.148340491,4.452090515,5.7981736,6.560392399
-45,-15,45,1.5,1.5,5.5,7.119548972,4.266818829,4.541117269,6.53657371,8.433304061,9.322763802
-45,-15,45,1.5,1.5,9.5,10.98546866,8.296903491,8.013031562,9.751551428,12.32708595,12.80462452
-45,15,-45,-2.5,-2.5,-2.5,7.713416483,8.27564082,5.782360943,1.843731541,2.390783355,5.13578188
-45,15,-45,-2.5,-2.5,1.5,7.432331568,6.749622706,4.143436808,2.360785959,4.348366495,5.920047277
-45,15,-45,-2.5,-2.5,5.5,8.558709499,7.659562663,5.864877454,6.387792302,7.917593967,8.578440941
-45,15,-45,-2.5,-2.5,9.5,10.9541524,10.06605998,8.979736472,10.18419417,11.94953742,11.75806479
-45,15,-45,-2.5,-0.5,-2.5,6.738761184,6.796682982,4.286340965,2.354861164,3.871997149,5.18010046
-45,15,-45,-2.5,-0.5,1.5,6.037233188,5.135538292,2.231580676,2.77858837,5.379472381,5.873651152
-45,15,-45,-2.5,-0.5,5.5,7.616456773,6.276967303,4.72770657,6.468456932,8.73044294,8.808353427
-45,15,-45,-2.5,-0.5,9.5,10.58608867,8.945848987,8.45584183,10.46331423,12.42607988,11.95999119
-45,15,-45,-2.5,1.5,-2.5,6.459623905,6.083032216,3.902024207,3.981246374,5.478147497,5.856379298
-45,15,-45,-2.5,1.5,1.5,5.391513028,3.721330138,0.213355552,4.126303428,6.928889299,6.620353838
-45,15,-45,-2.5,1.5,5.5,6.984412548,4.917407649,4.110341137,7.018224965,9.409371427,9.212110745
-45,15,-45,-2.5,1.5,9.5,10.27305945,8.227096983,7.980254594,10.78061541,12.63973603,12.44233911
-45,15,-45,-0.5,-2.5,-2.5,6.533548716,7.94119238,6.145130017,3.084445684,1.264499133,3.222668232
-45,15,-45,-0.5,-2.5,1.5,5.638138718,6.348566336,4.673758668,3.356148625,3.849262835,4.244657513
-45,15,-45,-0.5,-2.5,5.5,7.51714872,6.962080038,6.190771369,6.775150696,7.739629458,7.64487659
-45,15,-45,-0.5,-2.5,9.5,10.36279262,9.538512726,9.36927183,10.65534971,11.68381838,11.45635769
-45,15,-45,-0.5,-0.5,-2.5,5.261744608,6.255344879,4.606379806,3.402342317,3.183567136,3.339017009
-45,15,-45,-0.5,-0.5,1.5,4.42407714,4.393262957,2.890733765,3.634195878,4.856975505,4.324852547
-45,15,-45,-0.5,-0.5,5.5,6.219855601,5.467885245,5.10456132,6.750090952,8.404303794,7.664177158
-45,15,-45,-0.5,-0.5,9.5,9.578540009,8.31057079,8.681955338,10.82149237,12.21568139,11.48056444
-45,15,-45,-0.5,1.5,-2.5,4.695795921,5.313563272,4.304167722,4.601270035,5.094662077,4.545607275
-45,15,-45,-0.5,1.5,1.5,3.578897943,2.570210987,1.998179589,4.784562806,6.44469275,5.196532904
-45,15,-45,-0.5,1.5,5.5,5.965109904,4.210132492,4.612903652,7.511786763,9.251912015,8.166339103
-45,15,-45,-0.5,1.5,9.5,9.892079827,7.890243462,8.666473185,11.22187697,12.82250883,11.83277467
-45,15,-45,1.5,-2.5,-2.5,5.73993479,7.997762422,6.910385908,4.684513402,2.411781856,1.632214184
-45,15,-45,1.5,-2.5,1.5,4.680900693,6.362491774,5.646235409,4.943437714,4.341803066,3.120693456
-45,15,-45,1.5,-2.5,5.5,6.691526037,7.159232839,6.921189687,7.550413966,7.735458913,6.953742289
-45,15,-45,1.5,-2.5,9.5,10.05491221,9.555901363,10.01954103,11.30896372,12.09425191,11.13879926
-45,15,-45,1.5,-0.5,-2.5,4.34701939,6.274576408,5.948186568,4.962480524,3.903985304,1.911251205
-45,15,-45,1.5,-0.5,1.5,3.025783315,4.352552489,4.536472376,5.176569833,5.264517415,3.224057863
-45,15,-45,1.5,-0.5,5.5,5.569887296,5.572352617,6.169945858,7.998452654,8.421408424,7.068895442
-45,15,-45,1.5,-0.5,9.5,9.052591757,8.576003126,9.326828422,11.54983959,12.48989751,11.10879148
-45,15,-45,1.5,1.5,-2.5,3.594660159,5.215833844,5.346291484,5.90344371,5.459272303,3.542892654
-45,15,-45,1.5,1.5,1.5,1.737528878,2.523694979,3.918753956,6.145604832,6.865313461,4.487560826
-45,15,-45,1.5,1.5,5.5,4.934620151,4.139272578,5.591129877,8.530119667,9.604251937,7.753473332
-45,15,-45,1.5,1.5,9.5,8.634293378,7.793897625,8.890688065,11.67413522,13.10481559,11.43384285
-45,15,-15,-2.5,-2.5,-2.5,6.569640429,8.002122797,6.314656859,2.44866081,1.454006268,3.736250281
-45,15,-15,-2.5,-2.5,1.5,5.669986283,6.366630001,4.810001709,2.786541378,3.954344188,4.588009221
-45,15,-15,-2.5,-2.5,5.5,7.550281518,7.118817641,6.294232517,6.420790291,7.70991095,7.757059573
-45,15,-15,-2.5,-2.5,9.5,10.38912179,9.654029766,9.585277511,10.52430665,12.11575745,11.42681692
-45,15,-15,-2.5,-0.5,-2.5,5.969132059,6.511377878,4.90529296,1.778006507,2.711129662,4.139697444
-45,15,-15,-2.5,-0.5,1.5,4.989764342,5.006796206,2.930261348,2.332721572,4.503474926,4.793199284
-45,15,-15,-2.5,-0.5,5.5,6.750126382,5.928041,5.117420433,6.205694574,8.060614683,8.325934006
-45,15,-15,-2.5,-0.5,9.5,9.884439498,9.092320647,8.757052645,10.18824028,11.95156932,11.53508566
-45,15,-15,-2.5,1.5,-2.5,5.824593882,6.161905736,4.049025801,2.946131436,4.605691087,5.146409765
-45,15,-15,-2.5,1.5,1.5,4.804973804,3.891797648,1.503161759,3.279017669,5.934707951,5.801816262
-45,15,-15,-2.5,1.5,5.5,6.69169893,5.130911032,4.384507457,6.800669818,8.801843568,8.620456559
-45,15,-15,-2.5,1.5,9.5,9.985652902,8.461788516,8.064650131,10.52426978,12.52430501,11.54153812
-45,15,-15,-0.5,-2.5,-2.5,5.458460657,7.579239767,5.99789228,3.001996143,0.735679863,2.025296162
-45,15,-15,-0.5,-2.5,1.5,4.260190498,5.568996111,4.724553694,3.290243187,3.686063438,3.333456271
-45,15,-15,-0.5,-2.5,5.5,6.323952141,6.621748294,6.379318413,6.624427141,7.608972045,7.148822492
-45,15,-15,-0.5,-2.5,9.5,9.631684808,9.498562488,9.580792783,10.66066868,11.79115802,10.95244834
-45,15,-15,-0.5,-0.5,-2.5,4.482719602,6.043671062,4.704109074,2.512645246,2.431010467,2.501385107
-45,15,-15,-0.5,-0.5,1.5,3.081812863,3.794911428,2.615823761,2.84865964,4.541065644,3.627657497
-45,15,-15,-0.5,-0.5,5.5,5.671026392,5.02614719,5.012341807,6.564715419,7.694277221,7.140055376
-45,15,-15,-0.5,-0.5,9.5,9.295874037,8.237988367,8.808553486,10.66349054,12.0017506,11.13069134
-45,15,-15,-0.5,1.5,-2.5,4.200662119,5.253395818,3.983095292,3.220334202,4.391538391,4.070238576
-45,15,-15,-0.5,1.5,1.5,2.867512351,2.176173827,0.829202034,3.543206706,5.518166581,4.828573651
-45,15,-15,-0.5,1.5,5.5,5.435274579,3.947531416,4.091768314,6.857229259,8.588882465,8.156569001
-45,15,-15,-0.5,1.5,9.5,9.144990724,7.775091474,8.223470837,10.81789071,12.20709219,11.80880095
-45,15,-15,1.5,-2.5,-2.5,4.780874818,6.832049501,6.516942125,4.393596692,2.631122057,1.240363251
-45,15,-15,1.5,-2.5,1.5,3.418376728,5.418282931,5.277975191,4.674976283,4.396635872,2.947884375
-45,15,-15,1.5,-2.5,5.5,5.726154336,6.149377348,6.667638548,7.467378564,8.1185478,7.025430669
-45,15,-15,1.5,-2.5,9.5,9.425293298,9.262501909,9.549477877,10.90248302,11.93068823,11.15334947
-45,15,-15,1.5,-0.5,-2.5,3.65387697,5.71981233,5.284626494,3.986595076,3.519925599,1.95349176
-45,15,-15,1.5,-0.5,1.5,1.573902393,3.379857046,3.549117191,4.383416763,5.027103572,3.391826479
-45,15,-15,1.5,-0.5,5.5,4.824323656,4.793280589,5.518692617,7.300684188,8.510022956,7.211279401
-45,15,-15,1.5,-0.5,9.5,8.682666146,8.236180057,8.721085549,10.7298515,12.03008997,11.13889153
-45,15,-15,1.5,1.5,-2.5,3.372285328,4.887537261,4.750559834,4.673542323,5.081132099,3.67419988
-45,15,-15,1.5,1.5,1.5,1.277021656,1.526605487,2.710420059,4.812837536,6.222235971,4.664384239
-45,15,-15,1.5,1.5,5.5,4.915511243,3.603216454,4.755593744,7.486443283,9.19587167,7.863143635
-45,15,-15,1.5,1.5,9.5,8.851537041,7.388217975,8.863009353,11.1653611,12.88172758,11.37985564
-45,15,15,-2.5,-2.5,-2.5,5.880052904,8.178442503,7.293042816,3.802962771,0.6015143,2.861779132
-45,15,15,-2.5,-2.5,1.5,5.204652017,6.668724914,5.912176606,3.94213391,3.647489425,4.044558556
-45,15,15,-2.5,-2.5,5.5,6.958088686,7.431358394,7.324080327,6.977449184,7.80644636,7.447723071
-45,15,15,-2.5,-2.5,9.5,10.01909343,9.842747673,10.08852724,10.62287115,11.81789829,11.48196326
-45,15,15,-2.5,-0.5,-2.5,5.972052678,7.142581141,5.681306822,2.157207403,1.861103285,3.816454596
-45,15,15,-2.5,-0.5,1.5,4.710573838,5.298301006,4.280086024,2.565630659,4.154826646,4.748048628
-45,15,15,-2.5,-0.5,5.5,6.784152392,6.288028197,5.977113395,6.599230775,7.892834148,7.790175981
-45,15,15,-2.5,-0.5,9.5,10.20554111,8.690718674,9.090517397,10.77602365,11.71774034,11.38780554
-45,15,15,-2.5,1.5,-2.5,6.030194529,6.640663003,4.623762407,1.877934831,3.883122645,5.392674744
-45,15,15,-2.5,1.5,1.5,5.316373799,4.663142117,2.838211134,2.363577731,5.320176602,5.857339478
-45,15,15,-2.5,1.5,5.5,7.125556267,5.658401457,5.032865268,6.271491606,8.61440186,8.827833029
-45,15,15,-2.5,1.5,9.5,9.82649076,8.393492349,8.32241459,10.45391755,12.3590417,11.95602272
-45,15,15,-0.5,-2.5,-2.5,4.70744149,7.174926142,6.607137861,3.984103649,1.547489546,1.433154762
-45,15,15,-0.5,-2.5,1.5,3.265619556,5.365048146,5.511358635,4.256994636,4.03286201,3.037344621
-45,15,15,-0.5,-2.5,5.5,5.744528163,6.419123803,6.924321241,7.154813033,7.888060947,6.845529669
-45,15,15,-0.5,-2.5,9.5,9.132159335,8.96554142,9.980631699,11.08993614,11.42012232,10.89371595
-45,15,15,-0.5,-0.5,-2.5,4.271431899,5.941372699,5.343625768,2.736692866,2.386380611,2.837786372
-45,15,15,-0.5,-0.5,1.5,2.839026265,3.891931969,3.599102706,3.092110652,4.428824425,3.851782427
-45,15,15,-0.5,-0.5,5.5,5.460089184,5.159701204,5.429148999,6.528779427,8.28025544,7.344297705
-45,15,15,-0.5,-0.5,9.5,9.202769694,8.143137768,8.906609081,10.57267068,11.90173999,11.26247441
-45,15,15,-0.5,1.5,-2.5,4.901981207,5.24229905,4.213062269,2.45089989,4.117604359,4.887266127
-45,15,15,-0.5,1.5,1.5,3.645336478,2.740590522,1.584306364,2.964928985,5.596013033,5.433625158
-45,15,15,-0.5,1.5,5.5,6.046549837,4.209360569,4.263180459,6.464339847,8.662652732,8.231061483
-45,15,15,-0.5,1.5,9.5,9.272377418,7.978335672,8.045159432,10.35764102,12.16330706,11.72567863
-45,15,15,1.5,-2.5,-2.5,3.738112639,6.769418674,6.858942757,5.146884712,3.562708827,1.85701623
-45,15,15,1.5,-2.5,1.5,1.956835342,5.024963171,5.714310827,5.48461389,5.18344358,3.298793307
-45,15,15,1.5,-2.5,5.5,5.041980373,5.875964895,7.089945819,7.897780504,8.479444924,7.078239501
-45,15,15,1.5,-2.5,9.5,8.872505279,8.805565522,10.4168411,11.39440389,12.33265204,10.89706203
-45,15,15,1.5,-0.5,-2.5,3.330353129,5.435509709,5.575235393,4.212647373,3.860069609,3.091734438
-45,15,15,1.5,-0.5,1.5,1.030410735,2.943912237,3.931875311,4.576211688,5.481714479,3.988155944
-45,15,15,1.5,-0.5,5.5,4.660305681,4.428163506,5.714612883,7.277085656,8.80750438,7.468860009
-45,15,15,1.5,-0.5,9.5,8.773260884,7.908830605,9.126362394,11.27320605,12.26574066,10.93629765
-45,15,15,1.5,1.5,-2.5,4.104137461,4.68805259,4.598011369,4.110147786,5.333161334,4.80859838
-45,15,15,1.5,1.5,1.5,2.419517035,1.189834352,2.228857676,4.459309268,6.401019536,5.540736596
-45,15,15,1.5,1.5,5.5,5.248749647,3.593288425,4.672894352,7.30163702,9.111717262,8.24946669
-45,15,15,1.5,1.5,9.5,8.948367386,7.611372612,8.372547125,10.82237889,12.67120786,12.01689488
-45,15,45,-2.5,-2.5,-2.5,6.236039544,8.847898715,8.161939477,4.874805257,0.69338377,3.23740001
-45,15,45,-2.5,-2.5,1.5,5.580945197,7.35597628,7.427241109,5.120656635,3.788443108,4.17861445
-45,15,45,-2.5,-2.5,5.5,7.352109853,8.112536757,8.364065802,7.759814546,7.663112593,7.625525787
-45,15,45,-2.5,-2.5,9.5,10.28679923,10.28297484,10.94455348,11.4701501,11.59901863,11.17057561
-45,15,45,-2.5,-0.5,-2.5,6.653163948,7.842832231,6.749208915,3.071618644,1.921831444,4.687773496
-45,15,45,-2.5,-0.5,1.5,5.682610056,6.358252555,5.434114876,3.523148415,4.179089499,5.240360972
-45,15,45,-2.5,-0.5,5.5,7.507257423,7.050596007,6.9577994,6.814154079,7.789143194,7.855486919
-45,15,45,-2.5,-0.5,9.5,10.49538577,9.609122803,9.742505214,10.67146798,11.68731618,11.92747007
-45,15,45,-2.5,1.5,-2.5,7.301436152,7.222496019,5.603403648,1.878988365,3.987111115,6.340902048
-45,15,45,-2.5,1.5,1.5,6.446975233,5.742085885,3.974342411,2.417671409,5.344334859,6.938310248
-45,15,45,-2.5,1.5,5.5,8.126152348,6.797914231,5.772420415,6.325443337,8.511760211,9.438049788
-45,15,45,-2.5,1.5,9.5,10.79378634,9.311874917,9.131880889,10.4596714,12.41521766,12.8869941
-45,15,45,-0.5,-2.5,-2.5,4.927401255,7.389587347,7.704143481,5.363397982,2.549305295,2.208286926
-45,15,45,-0.5,-2.5,1.5,3.534787674,6.102304871,6.957290746,5.581948293,4.439699867,3.513624984
-45,15,45,-0.5,-2.5,5.5,5.82987845,6.743531612,8.054652453,8.157534995,8.041344743,7.228596986
-45,15,45,-0.5,-2.5,9.5,9.427504918,9.470245581,10.6582312,11.59029465,11.8644862,10.86031712
-45,15,45,-0.5,-0.5,-2.5,4.991404207,6.56085055,6.335736056,3.931904659,3.188842534,4.102689109
-45,15,45,-0.5,-0.5,1.5,3.843968693,4.705518114,4.930035536,4.205158393,4.853372334,4.782655896
-45,15,45,-0.5,-0.5,5.5,5.957997987,5.588457854,6.616704174,7.180040596,8.432506537,7.963335069
-45,15,45,-0.5,-0.5,9.5,9.803002249,8.791374483,9.303024824,10.80858684,12.27232649,11.6215965
-45,15,45,-0.5,1.5,-2.5,6.160442906,5.952501938,4.762437142,3.068733314,4.587182154,6.010752992
-45,15,45,-0.5,1.5,1.5,5.092719605,3.785900097,2.983135473,3.378682822,5.901529215,6.558342566
-45,15,45,-0.5,1.5,5.5,6.523080715,5.021178895,5.155244615,6.614159757,8.733754836,9.163065131
-45,15,45,-0.5,1.5,9.5,9.77819219,7.990783091,8.752476643,10.46359177,12.81446318,12.11637612
-45,15,45,1.5,-2.5,-2.5,3.574643898,6.940751903,8.098228475,6.644978317,4.640485419,2.741584192
-45,15,45,1.5,-2.5,1.5,1.666659499,5.187694852,6.976578356,6.806717397,5.997399781,3.685866765
-45,15,45,1.5,-2.5,5.5,5.111134001,6.033655249,8.315865251,9.169759832,8.725370548,7.35339042
-45,15,45,1.5,-2.5,9.5,9.366432712,8.905719421,10.8166265,12.15427288,12.80709528,11.3764927
-45,15,45,1.5,-0.5,-2.5,3.842261913,5.651992101,6.426340682,5.405764011,5.187060981,4.407083843
-45,15,45,1.5,-0.5,1.5,2.258743857,3.287390364,4.962812108,5.685951124,6.149840307,5.177112806
-45,15,45,1.5,-0.5,5.5,5.106718219,4.740196954,6.333215423,8.31736368,9.259671969,8.097049276
-45,15,45,1.5,-0.5,9.5,8.804289212,7.978668545,9.609171034,11.71659087,12.45739284,11.93168715
-45,15,45,1.5,1.5,-2.5,5.276105092,4.963278007,5.065410391,4.751855051,5.839595127,6.374122212
-45,15,45,1.5,1.5,1.5,3.946995866,1.918469521,3.195350445,5.010126633,6.860169719,6.442400027
-45,15,45,1.5,1.5,5.5,6.079003092,3.77097264,5.153970658,7.605276467,9.43882631,9.133429535
-45,15,45,1.5,1.5,9.5,9.554602984,7.425329974,8.782740853,11.16142851,13.09443492,12.19171267
-45,45,-45,-2.5,-2.5,-2.5,8.455729363,8.262593198,4.686622087,1.467978972,1.234856297,5.347268438
-45,45,-45,-2.5,-2.5,1.5,7.362957938,6.930839495,4.160048776,3.913439191,4.169477414,4.998627693
-45,45,-45,-2.5,-2.5,5.5,7.872846141,7.566868036,6.587115902,7.745981305,8.009551725,7.427996061
-45,45,-45,-2.5,-2.5,9.5,10.26700653,9.669363674,9.94886392,11.52291498,11.90708158,10.73916923
-45,45,-45,-2.5,-0.5,-2.5,8.021280797,7.091471423,3.389033917,1.460622986,2.619261354,5.334534001
-45,45,-45,-2.5,-0.5,1.5,6.510543352,5.200822607,2.344055895,3.918492391,4.69306857,5.204105187
-45,45,-45,-2.5,-0.5,5.5,7.353984685,6.102666853,5.631269612,7.681867002,8.268678953,7.649338306
-45,45,-45,-2.5,-0.5,9.5,9.390851252,8.696660724,9.424519342,11.73598392,11.78435039,10.91302621
-45,45,-45,-2.5,1.5,-2.5,7.665523499,6.260093832,2.754658947,3.120453834,4.630886462,5.931640311
-45,45,-45,-2.5,1.5,1.5,6.006860791,4.126859394,1.323965289,4.942656584,5.960763408,5.748312188
-45,45,-45,-2.5,1.5,5.5,6.748128752,5.180654703,5.344628134,8.061356569,9.230421357,8.234783673
-45,45,-45,-2.5,1.5,9.5,9.263316621,7.951256539,9.258793562,12.19625918,12.66981588,11.12720896
-45,45,-45,-0.5,-2.5,-2.5,7.305351425,7.341899807,4.870424019,3.26882073,0.957104366,3.578518281
-45,45,-45,-0.5,-2.5,1.5,5.792923632,5.61957541,4.369389447,4.867054866,3.917334944,3.332374409
-45,45,-45,-0.5,-2.5,5.5,6.592296236,6.700643385,6.779193712,8.196420394,7.886219901,6.384258484
-45,45,-45,-0.5,-2.5,9.5,9.500065186,9.08012172,10.0322311,12.09218146,11.87828902,10.28552465
-45,45,-45,-0.5,-0.5,-2.5,6.533744353,6.310558912,3.731183386,3.218446718,2.601349654,3.505564962
-45,45,-45,-0.5,-0.5,1.5,4.488954596,3.830810991,2.820912655,4.809423361,4.585142595,3.1750814
-45,45,-45,-0.5,-0.5,5.5,5.62208649,4.944708904,5.683523894,8.092160645,8.148216484,6.344635
-45,45,-45,-0.5,-0.5,9.5,8.391050424,8.086232242,9.685089741,11.96827137,11.98289664,10.17551461
-45,45,-45,-0.5,1.5,-2.5,6.224168149,5.342154954,3.165182559,4.157575348,4.378029913,4.543021256
-45,45,-45,-0.5,1.5,1.5,4.040299434,2.499377751,2.089236973,5.612924265,5.964649908,4.366705131
-45,45,-45,-0.5,1.5,5.5,5.286316336,3.928087282,5.506232327,8.542047338,8.955195763,6.96891121
-45,45,-45,-0.5,1.5,9.5,8.23767449,7.564265637,9.45562192,12.39216708,12.73013366,10.48984447
-45,45,-45,1.5,-2.5,-2.5,6.428546,7.237066377,6.058851043,5.105355104,2.768264019,2.587745593
-45,45,-45,1.5,-2.5,1.5,4.529837148,5.519467838,5.574319877,6.155981822,4.884320495,2.179622302
-45,45,-45,1.5,-2.5,5.5,5.585485661,6.218288938,7.465384478,9.191212376,8.408151586,5.818048259
-45,45,-45,1.5,-2.5,9.5,8.477873028,9.074464433,10.63223951,12.98994004,12.01926341,9.727544248
-45,45,-45,1.5,-0.5,-2.5,5.54651856,6.049705796,4.829796614,5.130660033,3.802734163,2.556837373
-45,45,-45,1.5,-0.5,1.5,2.83385113,3.566822882,4.318056495,6.277813043,5.338302667,2.007595224
-45,45,-45,1.5,-0.5,5.5,4.413277559,4.583036152,6.914745532,9.198808086,8.669155802,5.835624533
